1683824400	0.0	0.4309
1683826200	0.0	0.431266666666667
1683828000	0.0	0.4311
1683829800	0.0	0.432
1683831600	0.0	0.431866666666667
1683833400	0.0	0.4428
1683835200	0.0	0.458
1683837000	0.0	0.458
1683838800	0.135466666666667	0.456633333333333
1683840600	1.10066666666667	0.456466666666667
1683842400	0.220133333333333	0.456
1683844200	0.0	0.456
1683846000	0.0	0.456
1683847800	0.0	0.456
1683849600	0.0	0.456266666666667
1683851400	0.0	0.456866666666667
1683853200	0.0	0.461433333333333
1683855000	0.0	0.459333333333333
1683856800	0.0	0.458733333333333
1683858600	0.0	0.458266666666667
1683860400	0.0	0.4568
1683862200	0.0	0.456466666666667
1683864000	0.0	0.4567
1683865800	0.0	0.457033333333333
1683867600	0.0	0.457066666666667
1683869400	0.0	0.4575
1683871200	0.0	0.4556
1683873000	0.0	0.455
1683874800	0.0	0.455066666666667
1683876600	0.0	0.454933333333333
1683878400	0.0	0.454966666666667
1683880200	0.0	0.455
1683882000	0.0	0.455
1683883800	0.0	0.455
1683885600	0.0	0.455
1683887400	0.0	0.455
1683889200	0.0	0.455
1683891000	0.0	0.455
1683892800	0.0	0.455
1683894600	0.0	0.455
1683896400	0.0	0.455
1683898200	0.0	0.455
1683900000	0.0	0.455
1683901800	0.0	0.455
1683903600	0.0	0.455
1683905400	0.0	0.455
1683907200	0.0	0.455
1683909000	0.0	0.455
1683910800	0.0	0.455
1683912600	0.0	0.455
1683914400	0.0	0.455
1683916200	0.0	0.455
1683918000	0.0	0.455
1683919800	0.0	0.455
1683921600	0.0	0.455
1683923400	0.0	0.455
1683925200	0.0	0.455
1683927000	0.0	0.455
1683928800	0.0	0.455
1683930600	0.0	0.455
1683932400	0.0	0.455
1683934200	0.0	0.455
1683936000	0.0	0.455
1683937800	0.0	0.455
1683939600	0.0	0.455
1683941400	0.0	0.455
1683943200	0.0	0.455
1683945000	0.0	0.455
1683946800	0.0	0.455
1683948600	0.0	0.455
1683950400	0.0	0.455
1683952200	0.0	0.455
1683954000	0.0	0.455
1683955800	0.0	0.455
1683957600	0.0	0.455
1683959400	0.0	0.455
1683961200	0.0	0.455
1683963000	0.0	0.455
1683964800	0.0	0.455
1683966600	0.0	0.455
1683968400	0.0	0.455
1683970200	0.0	0.455366666666667
1683972000	0.0	0.4557
1683973800	0.0	0.455733333333333
1683975600	0.0	0.4556
1683977400	0.0	0.455766666666667
1683979200	0.0	0.455766666666667
1683981000	0.0	0.456
1683982800	0.0	0.456
1683984600	0.0	0.456
1683986400	0.0	0.456
1683988200	0.0	0.456
1683990000	0.0	0.456
1683991800	0.0	0.456
1683993600	0.0	0.456
1683995400	0.0	0.456
1683997200	0.0	0.456
1683999000	0.0	0.456
1684000800	0.0	0.456
1684002600	0.0	0.456
1684004400	0.0	0.456
1684006200	0.0	0.456
1684008000	0.0	0.456
1684009800	0.0	0.456
1684011600	0.0	0.456
1684013400	0.0	0.456
1684015200	0.0	0.456
1684017000	0.0	0.456
1684018800	0.0	0.456
1684020600	0.0	0.456
1684022400	0.0	0.456
1684024200	0.0	0.456
1684026000	0.0	0.456
1684027800	0.0	0.456
1684029600	0.0	0.456
1684031400	0.0	0.456
1684033200	0.0	0.456
1684035000	0.0	0.456
1684036800	0.0	0.456
1684038600	0.0	0.456
1684040400	0.0	0.456
1684042200	0.0	0.456
1684044000	0.0	0.456
1684045800	0.0	0.456
1684047600	0.0	0.456
1684049400	0.0	0.456
1684051200	0.0	0.456
1684053000	0.0	0.456
1684054800	0.0	0.456
1684056600	0.0	0.456
1684058400	0.0	0.456
1684060200	0.0	0.456
1684062000	0.0	0.456
1684063800	0.0	0.456
1684065600	0.0	0.456
1684067400	0.0	0.456
1684069200	0.0	0.455566666666667
1684071000	0.0	0.454466666666667
1684072800	0.0	0.4549
1684074600	0.0	0.454466666666667
1684076400	0.0	0.453066666666667
1684078200	0.0	0.452966666666667
1684080000	0.0	0.453
1684081800	0.0	0.453
1684083600	0.0	0.453
1684085400	0.0	0.453
1684087200	0.0	0.453
1684089000	0.0	0.453
1684090800	0.0	0.453
1684092600	0.0	0.453
1684094400	0.0	0.453
1684096200	0.0	0.453
1684098000	0.0	0.453
1684099800	0.0	0.453
1684101600	0.0	0.453
1684103400	0.0	0.453
1684105200	0.0	0.453
1684107000	0.0	0.453
1684108800	0.0	0.453
1684110600	0.0	0.453
1684112400	0.0	0.453
1684114200	0.0	0.453
1684116000	0.0	0.453
1684117800	0.0	0.453
1684119600	0.0	0.453
1684121400	0.0	0.453
1684123200	0.0	0.453
1684125000	0.0	0.453
1684126800	0.0	0.453
1684128600	0.0	0.453
1684130400	0.0	0.453
1684132200	0.0	0.453
1684134000	0.0	0.453
1684135800	0.0	0.453
1684137600	0.0	0.453
1684139400	0.0	0.453
1684141200	0.0	0.453
1684143000	0.0	0.453
1684144800	0.0	0.453
1684146600	0.0	0.453
1684148400	0.0	0.453
1684150200	0.0	0.453
1684152000	0.0	0.453
1684153800	0.0	0.453
1684155600	0.0	0.453
1684157400	0.0	0.453
1684159200	0.0	0.453
1684161000	0.0	0.453
1684162800	0.0	0.453
1684164600	0.0	0.453
1684166400	0.0084666666666666	0.453
1684168200	0.0	0.453
1684170000	0.0	0.453
1684171800	0.0	0.453
1684173600	0.0	0.453
1684175400	0.0	0.453
1684177200	0.0	0.453
1684179000	0.0	0.453
1684180800	0.0	0.453
1684182600	0.0	0.453
1684184400	0.0	0.453
1684186200	0.0	0.453
1684188000	0.0	0.453
1684189800	0.0	0.453
1684191600	0.0	0.453
1684193400	0.0	0.453
1684195200	0.0	0.453
1684197000	0.0	0.453
1684198800	0.0	0.453
1684200600	0.0	0.453
1684202400	0.0	0.453
1684204200	0.0	0.453
1684206000	0.0	0.453
1684207800	0.0	0.453
1684209600	0.0	0.453
1684211400	0.0	0.453
1684213200	0.0	0.453
1684215000	0.0	0.453
1684216800	0.0	0.453
1684218600	0.0	0.453
1684220400	0.0	0.453
1684222200	0.0	0.453
1684224000	0.0	0.453
1684225800	0.0	0.453
1684227600	0.0	0.453
1684229400	0.0	0.453
1684231200	0.0	0.453
1684233000	0.0	0.453
1684234800	0.0	0.453
1684236600	0.0	0.453
1684238400	0.0	0.453
1684240200	0.0	0.453
1684242000	0.0	0.453
1684243800	0.0	0.453
1684245600	0.0	0.453
1684247400	0.0	0.453
1684249200	0.0	0.453
1684251000	0.0	0.453
1684252800	0.0	0.453
1684254600	0.0	0.453
1684256400	0.0	0.453
1684258200	0.0084666666666666	0.453
1684260000	0.0084666666666666	0.453
1684261800	0.0	0.453
1684263600	0.0	0.453
1684265400	0.0	0.453
1684267200	0.0	0.453
1684269000	0.0	0.453
1684270800	0.0	0.453
1684272600	0.0	0.453
1684274400	0.0338666666666667	0.453
1684276200	0.0931333333333333	0.453
1684278000	0.0	0.453
1684279800	0.0	0.453
1684281600	0.0084666666666666	0.453
1684283400	0.0	0.453
1684285200	0.0	0.453
1684287000	0.0084666666666666	0.453
1684288800	0.0	0.453
1684290600	0.0	0.453
1684292400	0.0169333333333333	0.453
1684294200	0.0169333333333333	0.453
1684296000	0.0338666666666667	0.453
1684297800	0.0338666666666667	0.452933333333333
1684299600	0.0423333333333333	0.452533333333333
1684301400	0.0677333333333333	0.4532
1684303200	0.1016	0.468566666666667
1684305000	0.1016	0.4619
1684306800	0.0931333333333333	0.462466666666667
1684308600	0.0846666666666667	0.462666666666667
1684310400	0.0677333333333333	0.471866666666667
1684312200	0.0338666666666667	0.481
1684314000	0.0084666666666666	0.481
1684315800	0.0	0.481166666666667
1684317600	0.0	0.479733333333333
1684319400	0.0	0.4764
1684321200	0.0	0.475033333333333
1684323000	0.0	0.472566666666667
1684324800	0.0	0.470266666666667
1684326600	0.0	0.4687
1684328400	0.0	0.4666
1684330200	0.0	0.465666666666667
1684332000	0.0	0.4638
1684333800	0.0	0.463566666666667
1684335600	0.0	0.463133333333333
1684337400	0.0	0.4635
1684339200	0.0	0.4634
1684341000	0.0	0.463
1684342800	0.0	0.462166666666667
1684344600	0.0	0.460866666666667
1684346400	0.0	0.4611
1684348200	0.0	0.460033333333333
1684350000	0.0	0.460433333333333
1684351800	0.0	0.460333333333333
1684353600	0.0	0.460766666666667
1684355400	0.0	0.460566666666667
1684357200	0.0	0.460533333333333
1684359000	0.0	0.460566666666667
1684360800	0.0	0.4607
1684362600	0.0	0.460966666666667
1684364400	0.0	0.461033333333333
1684366200	0.0	0.460433333333333
1684368000	0.0	0.4604
1684369800	0.0	0.460966666666667
1684371600	0.0	0.461166666666667
1684373400	0.0	0.460833333333333
1684375200	0.0	0.4609
1684377000	0.0	0.4607
1684378800	0.0	0.460633333333333
1684380600	0.0	0.460533333333333
1684382400	0.0	0.460866666666667
1684384200	0.0	0.460633333333333
1684386000	0.0	0.461133333333333
1684387800	0.0	0.460266666666667
1684389600	0.0	0.460616666666667
1684391400	0.0	0.459
1684393200	0.0	0.4591
1684395000	0.0	0.4588
1684396800	0.0	0.4589
1684398600	0.0	0.4589
1684400400	0.0	0.459
1684402200	0.0	0.459
1684404000	0.0	0.459
1684405800	0.0	0.459
1684407600	0.0	0.459
1684409400	0.0	0.459
1684411200	0.0	0.459
1684413000	0.0	0.459
1684414800	0.0	0.459
1684416600	0.0	0.459
1684418400	0.0	0.459
1684420200	0.0	0.459
1684422000	0.0	0.459
1684423800	0.0	0.459
1684425600	0.0	0.459
1684427400	0.0	0.459
1684429200	0.0	0.459
1684431000	0.0	0.459
1684432800	0.0	0.459
1684434600	0.0	0.459
1684436400	0.0	0.459
1684438200	0.0	0.459
1684440000	0.0	0.459
1684441800	0.0	0.459
1684443600	0.0	0.459
1684445400	0.0	0.459
1684447200	0.0	0.459
1684449000	0.0	0.459
1684450800	0.0	0.459
1684452600	0.0	0.459
1684454400	0.0	0.459
1684456200	0.0	0.459
1684458000	0.0	0.459
1684459800	0.0	0.459
1684461600	0.0	0.459
1684463400	0.0	0.459
1684465200	0.0	0.459
1684467000	0.0	0.459
1684468800	0.0	0.459
1684470600	0.0	0.459
1684472400	0.0	0.459
1684474200	0.0	0.459
1684476000	0.0	0.459
1684477800	0.0	0.459
1684479600	0.0	0.459
1684481400	0.0	0.459
1684483200	0.0	0.459
1684485000	0.0	0.459
1684486800	0.0	0.459
1684488600	0.0	0.459
1684490400	0.0	0.459
1684492200	0.0	0.459
1684494000	0.0	0.459
1684495800	0.0	0.459
1684497600	0.0	0.459
1684499400	0.0	0.459
1684501200	0.0	0.459
1684503000	0.0	0.459
1684504800	0.0	0.459
1684506600	0.0	0.459
1684508400	0.0	0.459
1684510200	0.0	0.459
1684512000	0.0	0.4583
1684513800	0.0	0.457166666666667
1684515600	0.0	0.456066666666667
1684517400	0.0	0.456
1684519200	0.0	0.456
1684521000	0.0	0.456
1684522800	0.0	0.4559
1684524600	0.0	0.455966666666667
1684526400	0.0	0.455966666666667
1684528200	0.0	0.455966666666667
1684530000	0.0	0.455966666666667
1684531800	0.0	0.456
1684533600	0.0	0.456
1684535400	0.0	0.456033333333333
1684537200	0.0	0.455966666666667
1684539000	0.0	0.456
1684540800	0.0	0.4558
1684542600	0.0	0.455933333333333
1684544400	0.0	0.456
1684546200	0.0	0.4559
1684548000	0.0	0.455833333333333
1684549800	0.0	0.455733333333333
1684551600	0.0	0.4561
1684553400	0.0	0.4561
1684555200	0.0	0.4561
1684557000	0.0	0.455866666666667
1684558800	0.2286	0.456166666666667
1684560600	0.0508	0.472266666666667
1684562400	0.0762	0.482766666666667
1684564200	0.0338666666666667	0.482866666666667
1684566000	0.0169333333333333	0.4814
1684567800	0.0084666666666666	0.481066666666667
1684569600	0.0084666666666666	0.480533333333333
1684571400	0.0169333333333333	0.4785
1684573200	0.0	0.478666666666667
1684575000	0.0	0.476866666666667
1684576800	0.0084666666666666	0.476566666666667
1684578600	0.0	0.4744
1684580400	0.0	0.472833333333333
1684582200	0.0	0.471433333333333
1684584000	0.0	0.469966666666667
1684585800	0.0	0.467433333333333
1684587600	0.0	0.4667
1684589400	0.0	0.4665
1684591200	0.0	0.4663
1684593000	0.0	0.4648
1684594800	0.0	0.4643
1684596600	0.0	0.4645
1684598400	0.0	0.464033333333333
1684600200	0.0	0.464233333333333
1684602000	0.0	0.463766666666667
1684603800	0.0	0.463866666666667
1684605600	0.0	0.463733333333333
1684607400	0.0	0.4639
1684609200	0.0	0.4638
1684611000	0.0	0.4639
1684612800	0.0	0.464033333333333
1684614600	0.0	0.4639
1684616400	0.0	0.463666666666667
1684618200	0.0	0.463933333333333
1684620000	0.0	0.463566666666667
1684621800	0.397933333333333	0.467333333333333
1684623600	0.0084666666666666	0.470333333333333
1684625400	0.0	0.477933333333333
1684627200	0.0	0.4797
1684629000	0.0	0.478
1684630800	0.0	0.476766666666667
1684632600	0.0	0.476066666666667
1684634400	0.0	0.475566666666667
1684636200	0.0	0.4733
1684638000	0.0	0.472266666666667
1684639800	0.0	0.4702
1684641600	0.0	0.469933333333333
1684643400	0.0	0.47
1684645200	0.0	0.469833333333333
1684647000	0.0169333333333333	0.4696
1684648800	0.0	0.469533333333333
1684650600	0.0	0.469833333333333
1684652400	0.0	0.469733333333333
1684654200	0.0	0.469466666666667
1684656000	0.0	0.470033333333333
1684657800	0.0	0.470033333333333
1684659600	0.0	0.469966666666667
1684661400	0.0	0.469833333333333
1684663200	0.0	0.469833333333333
1684665000	0.0	0.469733333333333
1684666800	0.0	0.469766666666667
1684668600	0.0	0.4695
1684670400	0.0	0.469
1684672200	0.0	0.468733333333333
1684674000	0.0	0.468133333333333
1684675800	0.0	0.467066666666667
1684677600	0.0	0.466966666666667
1684679400	0.110066666666667	0.467833333333333
1684681200	0.0084666666666666	0.475566666666667
1684683000	0.0084666666666666	0.4763
1684684800	0.0	0.478133333333333
1684686600	0.0	0.4833
1684688400	0.0338666666666667	0.481266666666667
1684690200	0.0931333333333333	0.4758
1684692000	0.0423333333333333	0.474066666666667
1684693800	0.0508	0.475066666666667
1684695600	0.0084666666666666	0.4791
1684697400	0.0084666666666666	0.4793
1684699200	0.0	0.4797
1684701000	0.0	0.4825
1684702800	0.0	0.481933333333333
1684704600	0.0	0.480566666666667
1684706400	0.0	0.481
1684708200	0.0	0.479266666666667
1684710000	0.0	0.478833333333333
1684711800	0.0	0.478933333333333
1684713600	0.0	0.4786
1684715400	0.0	0.476833333333333
1684717200	0.0	0.476633333333333
1684719000	0.0	0.475033333333333
1684720800	0.0	0.4727
1684722600	0.0	0.472833333333333
1684724400	0.0	0.472833333333333
1684726200	0.0	0.472366666666667
1684728000	0.0	0.472
1684729800	0.0	0.4706
1684731600	0.0	0.469933333333333
1684733400	0.0	0.4697
1684735200	0.0	0.469766666666667
1684737000	0.0	0.469733333333333
1684738800	0.0	0.469566666666667
1684740600	0.0	0.469766666666667
1684742400	0.0	0.469366666666667
1684744200	0.0	0.468566666666667
1684746000	0.0	0.466766666666667
1684747800	0.0	0.467033333333333
1684749600	0.0	0.466933333333333
1684751400	0.0	0.466833333333333
1684753200	0.0	0.466833333333333
1684755000	0.0	0.466366666666667
1684756800	0.0	0.4665
1684758600	0.0	0.4663
1684760400	0.0	0.466033333333333
1684762200	0.0	0.466133333333333
1684764000	0.0	0.466066666666667
1684765800	0.0	0.4659
1684767600	0.0	0.465833333333333
1684769400	0.0	0.465733333333333
1684771200	0.0	0.4657
1684773000	0.0	0.465933333333333
1684774800	0.0	0.4655
1684776600	0.0	0.465666666666667
1684778400	0.0	0.465433333333333
1684780200	0.0	0.465566666666667
1684782000	0.0	0.465766666666667
1684783800	0.0	0.465133333333333
1684785600	0.0	0.4649
1684787400	0.0	0.465
1684789200	0.0	0.464333333333333
1684791000	0.0	0.464266666666667
1684792800	0.0	0.464266666666667
1684794600	0.0	0.4638
1684796400	0.0	0.464
1684798200	0.0	0.463966666666667
1684800000	0.0	0.463833333333333
1684801800	0.0	0.463633333333333
1684803600	0.0	0.463466666666667
1684805400	0.0	0.463566666666667
1684807200	0.0	0.463633333333333
1684809000	0.0	0.463566666666667
1684810800	0.0	0.4635
1684812600	0.0	0.463566666666667
1684814400	0.0084666666666666	0.463566666666667
1684816200	0.0084666666666666	0.463433333333333
1684818000	0.0	0.4635
1684819800	0.0254	0.463533333333333
1684821600	0.0	0.463566666666667
1684823400	0.0	0.463433333333333
1684825200	0.0	0.4637
1684827000	0.0084666666666666	0.463366666666667
1684828800	0.0084666666666666	0.4634
1684830600	0.0169333333333333	0.463466666666667
1684832400	0.0	0.463366666666667
1684834200	0.0	0.463366666666667
1684836000	0.0508	0.463066666666667
1684837800	0.0084666666666666	0.4642
1684839600	0.0	0.4736
1684841400	0.0	0.4775
1684843200	0.0	0.4775
1684845000	0.0	0.477066666666667
1684846800	0.0	0.477166666666667
1684848600	0.0	0.4774
1684850400	0.0	0.4774
1684852200	0.0	0.475633333333333
1684854000	0.0	0.475733333333333
1684855800	0.0	0.4757
1684857600	0.0	0.473633333333333
1684859400	0.0	0.4726
1684861200	0.0	0.4728
1684863000	0.0	0.471566666666667
1684864800	0.0	0.470333333333333
1684866600	0.0	0.4699
1684868400	0.0	0.469866666666667
1684870200	0.0	0.469866666666667
1684872000	0.0	0.4696
1684873800	0.1016	0.468566666666667
1684875600	0.110066666666667	0.481766666666667
1684877400	0.0169333333333333	0.4784
1684879200	0.0423333333333333	0.478933333333333
1684881000	0.0592666666666667	0.478766666666667
1684882800	0.0508	0.478
1684884600	0.0084666666666666	0.478166666666667
1684886400	0.0	0.484233333333333
1684888200	0.0	0.484666666666667
1684890000	0.0084666666666666	0.483733333333333
1684891800	0.0	0.483666666666667
1684893600	0.0	0.482
1684895400	0.0	0.481033333333333
1684897200	0.0	0.4809
1684899000	0.0	0.480966666666667
1684900800	0.0	0.4808
1684902600	0.0	0.4806
1684904400	0.0	0.480533333333333
1684906200	0.0	0.4794
1684908000	0.0	0.477966666666667
1684909800	0.0	0.4781
1684911600	0.0	0.478066666666667
1684913400	0.0	0.478033333333333
1684915200	0.0	0.477766666666667
1684917000	0.0	0.477966666666667
1684918800	0.0	0.476366666666667
1684920600	0.0	0.4757
1684922400	0.0	0.4755
1684924200	0.0	0.4728
1684926000	0.0	0.4722
1684927800	0.0	0.4721
1684929600	0.0	0.470133333333333
1684931400	0.0	0.469566666666667
1684933200	0.0	0.469533333333333
1684935000	0.0	0.469366666666667
1684936800	0.0	0.468533333333333
1684938600	0.0	0.4689
1684940400	0.0	0.468
1684942200	0.0	0.4684
1684944000	0.0	0.469
1684945800	0.0	0.467766666666667
1684947600	0.0	0.4664
1684949400	0.0	0.466466666666667
1684951200	0.0	0.466733333333333
1684953000	0.0	0.4663
1684954800	0.0	0.466666666666667
1684956600	0.0	0.4666
1684958400	0.0	0.4662
1684960200	0.1016	0.466
1684962000	0.0338666666666667	0.469933333333333
1684963800	0.0	0.47
1684965600	0.0	0.47
1684967400	0.0	0.47
1684969200	0.0	0.470233333333333
1684971000	0.0	0.470266666666667
1684972800	0.0	0.471733333333333
1684974600	0.0	0.474833333333333
1684976400	0.0	0.470833333333333
1684978200	0.0	0.475166666666667
1684980000	0.0	0.474333333333333
1684981800	0.0	0.475466666666667
1684983600	0.0	0.4749
1684985400	0.0	0.4754
1684987200	0.0	0.4755
1684989000	0.0	0.4745
1684990800	0.0	0.473433333333333
1684992600	0.0	0.472666666666667
1684994400	0.0	0.471133333333333
1684996200	0.0	0.4697
1684998000	0.0	0.4697
1684999800	0.0	0.469533333333333
